2.999208574088543	3.109870663047547	36	43
3.36805456053611	3.4930821048050906	36	43
3.7560081431285712	3.8677708230261723	38	41
3.946820152427897	4.054965349360102	36	41
4.807894177091215	4.9204571398908685	36	40
5.202793655179401	5.309623751464548	38	43
5.382002404900984	5.497313807248041	36	41
6.35172109393518	6.456395606748104	36	41
6.948276479935895	7.04763999203821	36	41
7.830723513713066	7.934691524716317	36	41
8.410511929433348	8.52029228123077	36	41
9.350377692718743	9.449860783066352	36	48
9.934201167876397	10.040367320545593	36	41
10.83846673533788	10.952363745630029	36	40
11.415479175185782	11.520566630913192	36	40
12.343767119032677	12.456309915390124	36	38
12.913665588472991	13.027578143770896	36	41
14.408187049674439	14.522528045779561	36	40
14.790589007808808	14.885700488511864	36	40
14.96785042627611	15.074291477490657	36	40
15.922503250852614	16.024451342493908	36	40
16.824820640752744	16.93783552076225	36	41
17.410271644536124	17.517356414159142	36	41
18.342215333892117	18.441576745486323	36	41
18.90390872663393	19.01531172378353	36	42
19.847379909885618	19.944820332210366	36	48
20.228740249227105	20.330035054116625	38	43
20.409685362547705	20.5222520829307	36	42
20.795159409887663	20.90063624998528	38	41
20.96779782694693	21.08007218282372	36	40
21.348020109404562	21.45904785439794	36	40
21.916302248376283	22.025044520773182	36	40
22.826247162735278	22.939082346566916	36	40
23.395937199645214	23.49920713016585	36	40
23.78293269936507	23.88048335340248	38	43
23.943883273336056	24.05955808494876	36	40
24.15129949511468	24.249149896404326	38	43
24.326292976721636	24.4297323392221	36	40
25.845346703351343	25.944994946651054	36	48
26.40628683502745	26.521835000532967	36	48
26.79297596911095	26.900371982174445	38	41
26.963964490729737	27.080072808256347	36	48
27.33732429275427	27.44996040991064	36	41
28.83345994816076	28.9373604141522	36	40
29.223190743800764	29.33159211618369	38	32
29.40394836533665	29.5128336395923	36	40
29.78335993228946	29.880985712869542	38	40
29.943495954764302	30.05798264359954	36	40
30.326088883156164	30.427415437223377	36	40
31.807029870699136	31.91328003727608	36	40
32.39006298071936	32.494110658495536	36	40
32.771017918391266	32.86241773912567	38	43
32.925780978276315	33.034075923348226	36	40
33.319111750038495	33.43187646428676	36	40
33.70158662047541	33.80557055029987	38	43
33.91077810259618	34.011307087479246	36	40
34.80603097434837	34.893500133074696	36	40
35.367729209416815	35.48200853963833	36	40
36.85587191520111	36.96636999289994	36	40
37.78391419766103	37.893459856481414	36	40
38.39229342272269	38.501418857558065	36	40
38.93170865693053	39.03685595209962	36	48
39.34976692551001	39.464007161749954	36	44
41.238350022240496	41.352929302979035	38	43
41.444594468960986	41.54729266917776	36	40
41.991574507094995	42.10409866066667	36	40
42.35935998715434	42.47482022834127	36	40
42.7339818559011	42.84529478332745	38	43
42.948948401321886	43.04810430383096	36	40
43.82748372131242	43.944358155960195	36	40
44.21515991788373	44.32056282163032	38	43
44.405580306320545	44.5057700346794	36	40
44.94916948066527	45.06446080573091	36	40
45.335485385565455	45.4487170975253	36	40
47.019745735019114	47.12832672007848	36	48
47.949360573276145	48.07028777188285	36	41
48.343761427980006	48.45606949513193	36	43
48.54053618781275	48.638278586346296	36	41
49.86283962431827	49.96302642299314	36	42
50.05190487429658	50.15408037433841	36	43
50.96902415565751	51.085475187779096	36	41
51.35100814631242	51.44995375836527	36	48
51.52636283839739	51.624796579377225	36	44
53.03252841812394	53.13341255752666	36	43
53.996583053277554	54.10443680672956	36	41
54.550393576860195	54.65187647543568	36	41
56.99238694427483	57.09635941505344	36	41
57.542064265512515	57.64204520268085	36	44
59.04612311266541	59.14458861795445	36	43
59.990271712623745	60.09230108528611	36	41
60.53645803893073	60.64865262845352	36	41
62.03557126777742	62.137978685917695	36	48
62.96729406665178	63.076219150975554	36	48
63.33597741128954	63.45032904831147	36	48
63.91067943864515	64.02358668963043	36	40
64.85774212887941	64.96869677220121	36	41
65.43443849835246	65.54566503326522	36	40
66.34350545923304	66.46091202705483	36	40
66.93896013181204	67.05148519078455	36	41
67.86416107206283	67.97582637170673	36	41
68.43999406498952	68.55316597291552	36	40
69.35165196462256	69.46469157193783	36	40
69.9360787809042	70.04057223627456	36	41
70.83868109035086	70.95130998222074	36	40
71.42586502605393	71.53081004373414	36	43
72.35945960402236	72.4681248286065	36	48
72.75483985908988	72.85537531134479	38	43
72.93779806187986	73.04772898934411	36	41
73.48632207564413	73.59925557235125	36	41
73.87508706513158	73.97686674098144	36	41
75.01522123297889	75.11288135625156	36	48
75.38393313973023	75.49682202873521	36	43
75.95497914293806	76.0581063810499	36	40
76.85606332948116	76.96749969933855	36	41
77.41593772742658	77.53021573866246	36	40
78.34136244287383	78.4476035523672	36	40
78.72539825661055	78.82745860085474	38	43
78.9038237364228	79.01550549901626	36	40
79.83286263453795	79.94334289480067	36	40
80.41804165430275	80.52032967218192	36	42
80.77474911223872	80.87496631508424	38	43
80.93664965127127	81.051099897645	36	41
81.33569264831219	81.44965323837188	36	40
82.27565949259382	82.37448794752693	38	40
82.82313146565536	82.92492045660249	36	40
83.38346672942882	83.49221781057943	36	40
83.75192071393704	83.85957213275036	38	43
83.91911771112133	84.04289867786721	36	40
84.31451144697246	84.44019098552471	36	40
84.91603012110974	85.01628015237313	36	40
